,,,,,,,,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV
Total US xAOC,ALCOHOL,VODKA,VODKA,STOLI GROUP USA LLC,STOLICHNAYA,STOLICHNAYA ELIT,STLC ELT VDK 80 PRF 750 ML 008366487066,252,50,,65,115,,,,46,,,100,,,65,,,150,48,,,80,,,,,,43,,,,,4,1,,1,2,,,,1,,,2,,,1,,,3,1,,,2,,,,,,1,,,,,756.34,602.29,,786.63,688.50,,,,554.10,,,598.68,,,783.01,,,599.88,578.19,,,478.92,,,,,,517.95,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,,0.0,,,,,,0.0,,,,
Total US xAOC,ALCOHOL,VODKA,VODKA,STOLI GROUP USA LLC,STOLICHNAYA,STOLICHNAYA ELIT,STLC ELT VDK 80 PRF 750 ML 008366487214,953,"3,120",697,518,140,221,227,"3,687",105,215,,417,200,123,50,146,30,45,73,100,50,,,217,45,10,203,40,263,152,86,86,31,67,22,13,4,5,5,68,2,4,,10,4,2,1,3,1,1,1,2,1,,,5,1,2,5,1,6,4,2,2,368.97,561.24,380.32,478.11,420.12,529.81,544.20,646.93,627.96,645.53,,500.22,600.51,736.41,602.29,583.92,361.08,542.05,879.40,598.68,601.93,,,520.29,542.05,59.88,485.92,481.81,525.88,456.34,514.85,514.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,STOLI GROUP USA LLC,STOLICHNAYA,STOLICHNAYA ELIT,STLC ELT VDK 80 PRF 750 ML 008954045377,,,,50,50,59,,,,,,,,46,,,55,,,,,,,,,90,,40,45,40,72,,,,,1,1,1,,,,,,,,1,,,1,,,,,,,,,2,,1,1,1,1,,,,,602.29,602.29,708.43,,,,,,,,554.10,,,662.53,,,,,,,,,538.80,,481.81,542.05,487.83,867.35,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,
Total US xAOC,ALCOHOL,VODKA,VODKA,STOLI GROUP USA LLC,STOLICHNAYA,STOLICHNAYA ELIT,STLC ELT VDK 80 PRF 750 ML 081175102219,373,196,144,137,49,,,,102,49,199,199,49,,,,49,,,,,,,100,,,,,50,50,,,10,4,3,5,1,,,,2,1,4,4,1,,,,1,,,,,,,2,,,,,1,1,,,447.66,588.47,577.44,329.62,590.24,,,,610.66,590.24,597.48,597.48,590.24,,,,590.24,,,,,,,598.68,,,,,602.29,602.29,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,,,0.0,0.0,,
Total US xAOC,ALCOHOL,VODKA,VODKA,STOLI GROUP USA LLC,STOLICHNAYA,STOLICHNAYA GOLD,STLC GLD VDK 80 PRF 750 ML 008366487211,29,29,"1,420",678,,80,26,20,66,29,29,37,,26,29,,87,58,12,,58,,,54,,,,,,34,,,1,1,79,40,,3,1,1,3,1,1,1,,1,1,,3,2,1,,2,,,2,,,,,,2,,,348.07,348.07,215.98,204.10,,321.48,313.13,240.84,263.52,348.07,348.07,445.66,,313.13,348.07,,346.68,345.99,144.46,,345.99,,,323.23,,,,,,203.47,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,0.0,,
Total US xAOC,ALCOHOL,VODKA,VODKA,STOLI GROUP USA LLC,STOLICHNAYA,STOLICHNAYA GOLD,STLC GLD VDK 80 PRF 750 ML 008954043667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
Total US xAOC,ALCOHOL,VODKA,VODKA,STOLI GROUP USA LLC,STOLICHNAYA,STOLICHNAYA STOLI,STLC STL BLB VDK BLBR 1000 ML 008366487196,,18,,"1,285",,27,106,,,27,,,27,,492,,,,,,,,,,,,,,27,,,,,1,,34,,1,4,,,1,,,1,,13,,,,,,,,,,,,,,1,,,,,162.07,,338.46,,243.15,238.65,,,243.15,,,243.15,,343.76,,,,,,,,,,,,,,243.15,,,,,0.0,,0.0,,0.0,0.0,,,0.0,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,,
Total US xAOC,ALCOHOL,VODKA,VODKA,STOLI GROUP USA LLC,STOLICHNAYA,STOLICHNAYA STOLI,STLC STL BLB VDK BLBR 1000 ML 008954047931,,50,,,,,,,,,20,21,16,10,41,,,,,,,,,,,,,,,,,,,5,,,,,,,,,1,1,1,1,3,,,,,,,,,,,,,,,,,,,89.84,,,,,,,,,179.46,188.92,141.71,94.41,121.62,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Total US xAOC,ALCOHOL,VODKA,VODKA,STOLI GROUP USA LLC,STOLICHNAYA,STOLICHNAYA STOLI,STLC STL BLB VDK BLBR 1000 ML 081175102008,"3,950","2,945","4,067","3,593","5,986","8,902","8,616","7,139","6,736","2,955","3,743","5,545","4,128","3,884","4,613","5,345","4,300","6,812","5,535","4,934","5,222","2,779","2,652","4,357","2,240","2,760","5,534","5,443","6,429","9,807","7,529","5,907",166,116,161,143,239,349,330,279,261,116,146,221,164,161,187,216,171,280,232,195,211,113,106,176,89,111,228,221,261,391,310,241,213.79,228.49,227.34,226.87,225.37,229.33,234.84,230.54,231.88,228.36,230.25,226.18,226.70,217.64,222.56,222.78,226.44,218.68,215.10,228.13,222.75,221.38,225.19,222.79,226.50,222.79,218.27,222.08,221.70,225.92,218.91,220.96,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1
Total US xAOC,ALCOHOL,VODKA,VODKA,STOLI GROUP USA LLC,STOLICHNAYA,STOLICHNAYA STOLI,STLC STL BLB VDK BLBR 1750 ML 008366487195,,,60,30,30,65,30,,30,30,,,,,,,25,,,,,,,,,,,,"1,352",,,,,,2,1,1,2,1,,1,1,,,,,,,1,,,,,,,,,,,,27,,,,,,154.19,154.59,154.59,167.04,154.59,,154.59,154.59,,,,,,,128.87,,,,,,,,,,,,257.13,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,0.0,,,
Total US xAOC,ALCOHOL,VODKA,VODKA,STOLI GROUP USA LLC,STOLICHNAYA,STOLICHNAYA STOLI,STLC STL BLB VDK BLBR 375 ML 008366487076,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
Total US xAOC,ALCOHOL,VODKA,VODKA,STOLI GROUP USA LLC,STOLICHNAYA,STOLICHNAYA STOLI,STLC STL BLB VDK BLBR 75 PRF 1750 ML 081175102009,"3,670","4,974","6,650","6,178","6,465","8,455","7,440","6,574","7,409","5,559","5,861","5,927","4,322","4,801","6,408","6,408","5,771","8,233","7,001","4,694","6,404","5,378","5,610","7,354","4,543","4,441","10,136","7,024","6,785","7,889","6,230","7,358",187,253,330,306,319,422,366,324,336,269,274,259,193,218,288,279,257,378,312,198,265,246,270,360,201,192,451,333,305,336,264,351,100.96,101.14,103.66,103.86,104.24,103.06,104.51,104.29,113.42,106.31,110.04,117.57,115.20,113.28,114.46,118.13,115.52,112.12,115.43,122.11,124.44,112.45,106.89,105.22,116.18,118.82,115.53,108.45,114.42,120.65,121.39,107.78,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Total US xAOC,ALCOHOL,VODKA,VODKA,STOLI GROUP USA LLC,STOLICHNAYA,STOLICHNAYA STOLI,STLC STL BLB VDK BLBR 750 ML 008366487075,18,17,32,,56,,,42,141,10,,22,,,,,,,,,,,34,159,,97,187,,160,381,13,48,1,1,2,,4,,,3,12,1,,1,,,,,,,,,,,2,10,,6,12,,13,28,1,3,216.75,204.70,193.29,,167.87,,,167.64,140.51,119.76,,264.94,,,,,,,,,,,203.47,191.00,,194.98,186.84,,147.84,163.37,156.02,191.56,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,STOLI GROUP USA LLC,STOLICHNAYA,STOLICHNAYA STOLI,STLC STL BLB VDK BLBR 750 ML 008366487197,322,321,386,469,318,769,526,289,390,374,695,213,209,219,93,184,90,582,93,126,127,68,,119,38,484,80,126,238,133,263,95,18,18,22,26,18,43,32,15,21,21,28,13,12,14,5,10,5,24,5,7,7,4,,7,2,18,4,6,12,7,15,5,215.06,214.38,210.74,216.73,212.36,214.16,196.96,231.30,222.86,213.83,301.02,197.09,209.08,188.20,222.90,221.01,215.23,296.10,222.90,216.00,217.72,204.08,,204.00,227.43,329.16,240.12,251.88,237.88,228.01,210.28,228.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,STOLI GROUP USA LLC,STOLICHNAYA,STOLICHNAYA STOLI,STLC STL BLB VDK BLBR 750 ML 008954047932,30,15,42,132,15,70,60,20,10,20,40,,,,,,,,,,10,,,,,25,,25,,44,,25,2,1,3,10,1,4,6,2,1,2,4,,,,,,,,,,1,,,,,1,,1,,2,,1,179.64,180.72,169.92,158.61,180.84,210.30,120.00,119.76,120.48,119.76,120.12,,,,,,,,,,120.24,,,,,301.08,,301.08,,263.35,,301.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,0.0,,0.0,,0.0,,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,STOLI GROUP USA LLC,STOLICHNAYA,STOLICHNAYA STOLI,STLC STL BLB VDK BLBR 750 ML 081175102007,"46,815","47,024","54,329","48,084","55,728","81,385","75,407","57,105","60,367","38,111","36,603","62,458","37,771","33,033","38,805","31,222","34,210","54,596","55,339","46,866","43,989","24,923","24,342","32,190","23,435","21,386","40,155","42,495","45,870","64,714","65,568","56,804","3,062","3,009","3,275","2,899","3,373","4,825","4,333","3,198","3,406","2,142","2,103","4,051","2,371","1,941","2,261","1,675","1,837","3,060","2,917","2,508","2,376","1,381","1,333","1,794","1,279","1,176","2,202","2,418","2,515","3,587","3,588","3,099",183.55,187.59,199.12,199.11,198.33,202.50,208.93,214.40,212.76,213.59,208.94,185.11,191.27,204.29,206.08,223.72,223.54,214.16,227.75,224.33,222.24,216.66,219.24,215.37,219.92,218.37,218.96,211.00,218.98,216.60,219.35,220.01,1.5,1.6,1.4,1.5,1.7,1.9,2.1,1.7,1.5,1.3,1.3,1.5,1.3,1.2,1.2,1.1,1.2,1.3,1.4,1.2,1.0,0.8,0.8,0.9,0.8,0.7,1.0,1.1,1.2,1.3,1.5,1.3
Total US xAOC,ALCOHOL,VODKA,VODKA,STOLI GROUP USA LLC,STOLICHNAYA,STOLICHNAYA STOLI,STLC STL BLB VDK BLBR 80 PRF PLST 50 ML 081175102076,"1,506","1,302","2,091","1,515","1,335","1,868","1,320",858,699,370,319,560,457,468,336,203,75,125,38,21,31,61,46,119,57,44,5,7,35,32,27,29,"1,428","1,326","2,134","1,567","1,320","1,849","1,227",782,692,319,333,615,532,527,323,192,81,131,36,26,34,57,46,136,69,57,4,4,32,26,25,27,188.30,175.35,174.91,172.62,180.62,180.35,192.07,195.93,180.36,207.39,171.15,162.69,153.14,158.63,185.74,189.24,166.08,170.46,189.72,145.34,164.37,192.73,176.63,156.44,147.64,136.36,226.82,339.55,195.36,220.14,193.56,189.23,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,STOLI GROUP USA LLC,STOLICHNAYA,STOLICHNAYA STOLI,STLC STL BLB VDK BLBR PLST 50 ML 008366487278,38,45,12,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,45,12,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.62,176.79,177.31,178.20,180.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total US xAOC,ALCOHOL,VODKA,VODKA,STOLI GROUP USA LLC,STOLICHNAYA,STOLICHNAYA STOLI,STLC STL BLK VDK BLCK 1000 ML 008954050231,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total US xAOC,ALCOHOL,VODKA,VODKA,STOLI GROUP USA LLC,STOLICHNAYA,STOLICHNAYA STOLI,STLC STL BLK VDK BLCK 750 ML 008954050232,69,38,"2,679",22,23,23,17,"2,050",34,17,,"1,884",41,23,"2,245",23,15,,19,,,,19,19,,,,,,,,,3,2,81,1,1,1,1,63,2,1,,64,2,1,75,1,1,,1,,,,1,1,,,,,,,,,275.88,225.69,396.02,264.94,276.99,276.99,204.82,389.95,203.47,204.82,,355.84,247.78,276.99,357.66,276.99,180.72,,222.89,,,,222.89,222.89,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,
Total US xAOC,ALCOHOL,VODKA,VODKA,STOLI GROUP USA LLC,STOLICHNAYA,STOLICHNAYA STOLI,STLC STL CCM VDK CCMB 75 PRF 1000 ML 081175102266,,,,,241,606,711,327,379,377,170,384,245,306,280,424,335,333,418,446,230,169,117,274,56,88,403,437,258,433,433,244,,,,,10,28,31,15,20,20,9,21,11,17,14,23,17,17,21,20,10,8,5,12,3,4,23,24,12,20,20,12,,,,,216.83,194.70,206.48,196.07,170.75,169.58,169.91,164.51,200.40,161.90,179.99,165.87,177.25,176.19,179.08,200.63,206.83,189.89,210.34,205.30,168.08,198.15,156.44,163.89,193.47,194.79,191.94,178.21,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,STOLI GROUP USA LLC,STOLICHNAYA,STOLICHNAYA STOLI,STLC STL CCM VDK CCMB 75 PRF 50 ML 081175102267,,,,45,458,426,454,547,962,636,651,"1,073",829,969,"1,353","1,089",884,991,814,686,683,417,653,"1,307",754,"1,039",980,640,836,603,638,455,,,,45,547,424,449,546,966,639,652,"1,074",822,971,"1,355","1,103",888,988,816,691,685,420,692,"1,203",848,"1,317","1,201",758,969,602,651,470,,,,176.59,149.44,179.43,180.44,178.88,177.79,177.80,178.23,178.49,180.17,178.26,178.24,176.30,177.78,179.10,178.19,177.06,178.22,177.01,168.32,194.10,158.69,140.87,145.80,150.66,154.12,178.88,174.89,172.96,,,,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Total US xAOC,ALCOHOL,VODKA,VODKA,STOLI GROUP USA LLC,STOLICHNAYA,STOLICHNAYA STOLI,STLC STL CCM VDK CCMB 75 PRF 750 ML 081175102265,,,748,"2,061","8,078","17,532","14,935","16,949","21,685","10,595","14,454","17,487","11,537","11,663","21,366","22,669","23,940","33,655","35,735","28,623","34,805","20,692","19,147","24,908","18,772","20,411","30,843","28,658","39,014","53,079","46,591","41,058",,,44,115,463,"1,003",813,881,"1,186",590,830,"1,034",665,665,"1,279","1,401","1,422","1,971","2,086","1,681","2,197","1,374","1,189","1,570","1,207","1,392","1,938","1,772","2,431","3,289","2,862","2,598",,,203.97,214.66,209.25,209.87,220.57,231.02,219.57,215.46,209.14,202.99,208.35,210.46,200.62,194.28,202.09,205.00,205.60,204.40,190.16,180.81,193.30,190.49,186.78,176.06,191.04,194.13,192.63,193.73,195.45,189.69,,,0.0,0.1,0.2,0.3,0.3,0.3,0.4,0.3,0.3,0.4,0.3,0.3,0.5,0.6,0.8,0.9,1.0,0.9,0.8,0.7,0.6,0.7,0.6,0.6,0.7,0.8,1.1,1.2,1.3,1.2
Total US xAOC,ALCOHOL,VODKA,VODKA,STOLI GROUP USA LLC,STOLICHNAYA,STOLICHNAYA STOLI,STLC STL CHC KKN VDK CHCL CCNT 1000 ML 008366487274,9,,14,,,,90,160,100,,,,,,,,,,320,40,,,,,,,,,,,,,1,,2,,,,9,16,10,,,,,,,,,,32,4,,,,,,,,,,,,,77.12,,62.97,,,,89.82,89.81,89.83,,,,,,,,,,90.01,90.09,,,,,,,,,,,,,0.0,,0.0,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
Total US xAOC,ALCOHOL,VODKA,VODKA,STOLI GROUP USA LLC,STOLICHNAYA,STOLICHNAYA STOLI,STLC STL CHC KKN VDK CHCL CCNT 50 ML 008366487293,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
Total US xAOC,ALCOHOL,VODKA,VODKA,STOLI GROUP USA LLC,STOLICHNAYA,STOLICHNAYA STOLI,STLC STL CHC KKN VDK CHCL CCNT 750 ML 008366487275,13,,,,20,70,60,10,26,,10,20,,,47,,,,,,17,,,,,,,,,17,,,1,,,,2,7,3,1,2,,1,1,,,4,,,,,,1,,,,,,,,,1,,,157.59,,,,119.64,119.95,236.73,120.36,155.57,,120.36,240.84,,,142.52,,,,,,210.72,,,,,,,,,210.72,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,,,,0.0,,,,,,,,,0.0,,
Total US xAOC,ALCOHOL,VODKA,VODKA,STOLI GROUP USA LLC,STOLICHNAYA,STOLICHNAYA STOLI,STLC STL CHC RZB VDK CHCL RSPB 1000 ML 008366487239,,,,,,,90,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.82,89.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Total US xAOC,ALCOHOL,VODKA,VODKA,STOLI GROUP USA LLC,STOLICHNAYA,STOLICHNAYA STOLI,STLC STL CHC RZB VDK CHCL RSPB 1750 ML 008366487238,,,,,,,,,,679,,,,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.42,,,,97.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,
Total US xAOC,ALCOHOL,VODKA,VODKA,STOLI GROUP USA LLC,STOLICHNAYA,STOLICHNAYA STOLI,STLC STL CHC RZB VDK CHCL RSPB 50 ML 008366487241,,,,,,,,,,,,,5,,,,,,,,,,,4,,,,2,,,,,,,,,,,,,,,,,3,,,,,,,,,,,4,,,,1,,,,,,,,,,,,,,,,,280.59,,,,,,,,,,,180.00,,,,331.67,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,0.0,,,,
Total US xAOC,ALCOHOL,VODKA,VODKA,STOLI GROUP USA LLC,STOLICHNAYA,STOLICHNAYA STOLI,STLC STL CHC RZB VDK CHCL RSPB 750 ML 008366487240,60,87,174,130,211,25,31,10,28,21,10,63,288,46,27,,20,30,,20,,,,75,,23,,,,,20,75,5,6,10,7,20,2,2,1,2,2,1,5,13,2,1,,1,2,,1,,,,3,,1,,,,,1,4,143.04,174.34,219.83,240.10,129.60,149.58,185.51,120.36,166.95,128.62,120.36,150.96,264.08,275.33,325.18,,240.84,179.52,,240.84,,,,299.88,,276.99,,,,,240.84,214.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,STOLI GROUP USA LLC,STOLICHNAYA,STOLICHNAYA STOLI,STLC STL CRN VDK CRNB 1000 ML 008366487084,,32,,32,,,,,,,,,,,32,32,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,288.20,,288.20,,,,,,,,,,,144.14,288.20,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
Total US xAOC,ALCOHOL,VODKA,VODKA,STOLI GROUP USA LLC,STOLICHNAYA,STOLICHNAYA STOLI,STLC STL CRN VDK CRNB 70 PRF 50 ML 008954045432,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
Total US xAOC,ALCOHOL,VODKA,VODKA,STOLI GROUP USA LLC,STOLICHNAYA,STOLICHNAYA STOLI,STLC STL CRN VDK CRNB 70 PRF 750 ML 008954045075,,,,,,,,,,,22,,,,,,,,,,,,10,20,20,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,2,2,,,,,,,,,,,,,,,,,,264.82,,,,,,,,,,,,120.24,119.52,119.52,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,
Total US xAOC,ALCOHOL,VODKA,VODKA,STOLI GROUP USA LLC,STOLICHNAYA,STOLICHNAYA STOLI,STLC STL CRN VDK CRNB 750 ML 008366487085,,,,,,,17,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.70,,204.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,
Total US xAOC,ALCOHOL,VODKA,VODKA,STOLI GROUP USA LLC,STOLICHNAYA,STOLICHNAYA STOLI,STLC STL CRN VDK CRNB 750 ML 008366487225,60,34,,17,,,34,17,34,17,34,68,,,10,59,78,95,23,10,,,,,,,,,,,,22,3,2,,1,,,2,1,2,1,2,4,,,1,5,6,8,2,1,,,,,,,,,,,,1,239.88,203.47,,204.70,,,203.47,204.70,203.47,204.70,203.47,204.08,,,120.36,141.37,155.88,142.52,137.61,120.36,,,,,,,,,,,,264.94,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,STOLI GROUP USA LLC,STOLICHNAYA,STOLICHNAYA STOLI,STLC STL CTR VDK CTRS 1000 ML 008366487079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
Total US xAOC,ALCOHOL,VODKA,VODKA,STOLI GROUP USA LLC,STOLICHNAYA,STOLICHNAYA STOLI,STLC STL CTR VDK CTRS 1750 ML 008366487078,58,118,240,355,235,160,160,39,72,38,95,48,64,68,152,298,282,65,105,,12,18,,20,,,,,33,,,,3,6,14,19,11,8,8,2,3,2,4,2,3,3,7,27,35,11,18,,2,3,,1,,,,,1,,,,99.43,101.15,88.12,96.05,109.86,102.84,102.84,100.21,123.45,97.64,122.06,123.34,109.73,116.59,111.63,56.72,41.40,30.43,30.81,,30.80,30.82,,103.04,,,,,170.05,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,,0.0,,,
Total US xAOC,ALCOHOL,VODKA,VODKA,STOLI GROUP USA LLC,STOLICHNAYA,STOLICHNAYA STOLI,STLC STL CTR VDK CTRS 75 PRF 1000 ML 008366487221,,,,,,,,,,,,,,24,,,,,,21,,,26,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,216.13,,,,,,189.10,,,234.14,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,
